,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1595,46701805,0.42000000000000004,False,Centrum-West,52.38289,4.88431,Entire home/apt,2,1,1,1,120.0,3,30,True,0,0,5.0,True,60.0,360.0,0.06,0.14,0.18,4.99,0.0,668.5616438356165
1596,46718762,0.33,False,Noord-West,52.42167,4.89633,Entire home/apt,3,2,2,7,120.0,4,30,True,4,0,5.0,False,40.0,480.0,0.06,0.14,0.21,4.99,0.09863013698630137,634.2054794520548
1597,46745762,0.53,False,Oud-Noord,52.39561,4.90479,Entire home/apt,3,2,1,9,175.0,4,1125,True,0,0,4.67,False,58.33,700.0,0.08,0.2,0.16,4.99,0.07945205479452055,875.0
1598,46796165,0.44,False,Westerpark,52.38345,4.87819,Entire home/apt,2,1,1,1,126.0,3,8,True,0,1,5.0,False,63.0,378.0,0.07,0.07,0.18,4.99,0.0,665.6164383561644
1599,47352181,1.0,False,Westerpark,52.39431,4.87771,Entire home/apt,2,1,1,7,192.0,3,120,True,6,0,4.47,True,96.0,576.0,0.06,0.15,0.18,4.99,0.46301369863013697,1068.5890410958905
1600,47469046,0.5,False,Noord-Oost,52.40606,4.93459,Entire home/apt,4,2,3,14,413.0,3,1125,True,0,0,4.71,True,103.25,1239.0,0.08,0.32,0.24,10.99,0.7835616438356164,2066.2328767123286
1601,47573141,1.0,True,Centrum-Oost,52.36382,4.90679,Entire home/apt,2,1,1,6,249.0,7,27,True,0,1,4.83,True,124.5,1743.0,0.06,0.1,0.23,4.99,0.3506849315068493,1293.3835616438357
1602,47709909,1.0,False,Westerpark,52.39448,4.87629,Entire home/apt,2,1,1,10,227.0,3,120,True,6,0,4.44,True,113.5,681.0,0.12,0.24,0.26,4.99,0.38082191780821917,1187.2876712328766
1603,47728246,0.05999999999999997,True,Centrum-West,52.38289,4.88623,Entire home/apt,2,1,1,12,100.0,7,180,True,11,0,4.67,False,50.0,700.0,0.08,0.11,0.14,4.99,0.08493150684931507,500.0
1604,47839531,0.6,False,Centrum-Oost,52.36479,4.90458,Entire home/apt,6,3,5,9,261.0,7,180,True,0,0,4.6,True,43.5,1827.0,0.1,0.18,0.25,4.99,0.09041095890410959,15606.972602739726
1605,48004432,0.53,False,Centrum-West,52.36682,4.88388,Entire home/apt,4,2,3,9,240.0,7,180,True,5,3,4.38,True,60.0,1680.0,0.08,0.24,0.27,4.99,0.1095890410958904,20365.424657534248
1606,48004711,0.61,False,Centrum-West,52.36893,4.88469,Entire home/apt,6,3,5,15,381.0,7,180,True,7,1,4.56,True,63.5,2667.0,0.07,0.08,0.13,4.99,0.12602739726027398,20819.013698630137
1607,48004848,0.77,False,Centrum-West,52.36964,4.88023,Entire home/apt,4,2,2,10,196.0,7,180,True,0,0,5.0,True,49.0,1372.0,0.09,0.15,0.19,4.99,0.5945205479452055,20228.931506849316
1608,48004872,1.0,False,Centrum-West,52.3789,4.88378,Entire home/apt,4,2,2,12,229.0,7,180,True,2,0,4.0,True,57.25,1603.0,0.09,0.2,0.21,4.99,0.6547945205479452,20333.575342465752
1609,48004925,0.78,False,Centrum-West,52.37118,4.88286,Entire home/apt,6,3,4,15,382.0,7,180,True,5,0,4.67,True,63.67,2674.0,0.06,0.23,0.26,4.99,0.0136986301369863,20822.945205479453
1610,48005004,1.0,False,Zuid,52.36155,4.88064,Entire home/apt,4,2,3,8,218.0,7,180,True,2,1,3.67,True,54.5,1526.0,0.1,0.16,0.15,4.99,0.336986301369863,20295.23287671233
1611,48005116,0.45999999999999996,False,De Pijp - Rivierenbuurt,52.35712,4.89098,Entire home/apt,7,4,7,14,392.0,7,180,True,10,2,4.83,True,56.0,2744.0,0.09,0.19,0.18,4.99,0.6657534246575343,13921.0
1612,48008046,0.7999999999999999,False,De Pijp - Rivierenbuurt,52.35708,4.89113,Entire home/apt,4,2,3,6,177.0,7,180,True,8,0,5.0,True,44.25,1239.0,0.07,0.15,0.23,4.99,0.6986301369863014,12926.013698630137
1613,48008123,1.0,False,De Pijp - Rivierenbuurt,52.35775,4.88945,Entire home/apt,4,2,3,3,229.0,7,180,True,1,1,4.4,True,57.25,1603.0,0.07,0.11,0.21,4.99,0.6054794520547945,13173.575342465754
1614,48008144,0.71,False,De Pijp - Rivierenbuurt,52.35712,4.89091,Entire home/apt,4,2,3,11,220.0,7,180,True,6,2,4.43,True,55.0,1540.0,0.13,0.24,0.26,4.99,0.6191780821917808,17593.931506849316
1615,48036961,0.58,False,Centrum-West,52.3759,4.87735,Entire home/apt,4,2,4,11,218.0,7,180,True,5,0,4.0,True,54.5,1526.0,0.09,0.16,0.2,4.99,0.06301369863013699,20295.23287671233
1616,48037184,0.96,False,Westerpark,52.37744,4.87718,Entire home/apt,6,3,6,17,359.0,7,180,True,6,0,5.0,True,59.83,2513.0,0.04,0.19,0.28,4.99,0.36164383561643837,20749.424657534248
1617,48037288,0.96,False,Westerpark,52.37787,4.87558,Entire home/apt,4,2,3,11,185.0,7,180,True,7,2,4.8,True,46.25,1295.0,0.07,0.18,0.19,4.99,0.726027397260274,20189.76712328767
1618,48037306,0.96,False,Westerpark,52.37559,4.87567,Entire home/apt,4,2,4,7,218.0,7,180,True,3,1,5.0,True,54.5,1526.0,0.12,0.18,0.19,4.99,0.6657534246575343,20295.23287671233
1619,48037887,0.37,False,De Pijp - Rivierenbuurt,52.35817,4.90069,Entire home/apt,4,2,4,12,210.0,7,180,True,6,0,5.0,True,52.5,1470.0,0.1,0.23,0.31,4.99,0.7287671232876712,17436.890410958906
1620,48037901,0.69,False,De Pijp - Rivierenbuurt,52.35797,4.90092,Entire home/apt,4,2,2,10,166.0,7,180,True,3,3,3.33,True,41.5,1162.0,0.08,0.15,0.14,4.99,0.7506849315068493,17333.95890410959
1621,48037915,0.94,False,De Pijp - Rivierenbuurt,52.3584,4.90281,Entire home/apt,6,3,2,10,340.0,7,180,True,10,0,4.83,True,56.67,2380.0,0.11,0.23,0.2,4.99,0.7753424657534247,17747.54794520548
1622,48153670,1.0,False,Westerpark,52.38291,4.87211,Entire home/apt,2,1,1,7,150.0,7,30,True,2,0,5.0,False,75.0,1050.0,0.07,0.14,0.18,4.99,0.038356164383561646,751.7534246575342
1623,48202921,0.32,False,Bos en Lommer,52.37628,4.8604,Entire home/apt,3,2,1,8,225.0,3,14,True,0,0,4.5,False,75.0,675.0,0.11,0.2,0.22,4.99,0.0,1125.0
1624,48559369,0.5,False,Centrum-Oost,52.36272,4.89931,Private room,2,1,2,9,146.0,2,1125,True,0,0,4.36,False,73.0,292.0,0.06,0.17,0.19,4.99,0.8136986301369863,703.3424657534247
1625,48636182,0.44,False,Geuzenveld - Slotermeer,52.37611,4.82074,Entire home/apt,4,2,3,16,335.0,3,1125,True,7,1,5.0,False,83.75,1005.0,0.09,0.19,0.22,4.99,0.019178082191780823,1748.4246575342465
1626,48714757,0.75,False,Oud-Oost,52.35591,4.91813,Entire home/apt,4,2,2,1,75.0,7,365,True,0,0,5.0,False,18.75,525.0,0.05,0.09,0.16,4.99,0.0,409.4109589041096
1627,48778366,0.43,False,Bijlmer-Oost,52.32806,4.97717,Entire home/apt,4,2,2,9,220.0,3,15,True,2,1,5.0,False,55.0,660.0,0.09,0.23,0.26,4.99,0.0410958904109589,1009.8630136986301
1628,48818438,0.6,False,De Baarsjes - Oud-West,52.37231,4.85748,Private room,2,1,1,5,111.0,3,30,True,3,1,4.79,False,55.5,333.0,0.07,0.18,0.16,4.99,0.0547945205479452,555.1232876712329
1629,48945665,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.34487,4.89883,Entire home/apt,4,2,2,7,130.0,3,30,True,0,0,4.83,False,32.5,390.0,0.07,0.17,0.22,4.99,0.0,843.2465753424658
1630,48947535,1.0,True,Centrum-West,52.37616,4.8911,Entire home/apt,4,2,4,13,336.0,7,1125,True,4,0,5.0,True,84.0,2352.0,0.08,0.15,0.29,4.99,0.21095890410958903,2618.150684931507
1631,48949401,1.0,False,Westerpark,52.39448,4.87636,Entire home/apt,2,1,1,6,210.0,3,120,True,10,2,4.35,True,105.0,630.0,0.04,0.26,0.16,4.99,0.4821917808219178,1084.849315068493
1632,48949415,1.0,False,Westerpark,52.39403,4.87741,Entire home/apt,2,1,1,7,216.0,3,120,True,17,2,4.72,True,108.0,648.0,0.09,0.19,0.22,4.99,0.5287671232876713,1145.013698630137
1633,49008373,0.97,True,Oud-Noord,52.39203,4.93104,Private room,4,1,2,6,150.0,3,20,True,10,0,4.96,True,37.5,450.0,0.08,0.2,0.16,4.99,0.5260273972602739,750.0
1634,49042011,0.0,False,De Pijp - Rivierenbuurt,52.35373,4.88715,Entire home/apt,2,1,1,3,100.0,25,365,True,0,0,5.0,False,50.0,2500.0,0.06,0.17,0.15,4.99,0.3698630136986301,500.0
1635,49051706,1.0,True,Slotervaart,52.36208,4.84491,Private room,1,1,1,1,75.0,5,14,True,1,2,4.71,False,75.0,375.0,0.05,0.14,0.15,4.99,0.336986301369863,357.013698630137
1636,49052116,1.0,True,Slotervaart,52.36374,4.84491,Private room,1,1,1,1,70.0,5,14,True,3,2,4.79,False,70.0,350.0,0.06,0.1,0.15,2.99,0.27123287671232876,330.1506849315069
1637,49119460,0.91,False,Centrum-West,52.37466,4.88055,Entire home/apt,4,2,2,11,228.0,4,180,True,9,2,4.45,True,57.0,912.0,0.08,0.24,0.18,4.99,0.024657534246575342,1056.3150684931506
1638,49120098,1.0,False,Noord-Oost,52.39026,4.99454,Entire home/apt,4,2,4,12,250.0,4,25,True,0,0,5.0,True,62.5,1000.0,0.11,0.19,0.29,4.99,0.0,1250.0
1639,49318854,0.56,False,Noord-West,52.41704,4.90011,Entire home/apt,6,3,5,1,135.0,4,13,True,0,0,5.0,False,22.5,540.0,0.07,0.13,0.2,4.99,0.0273972602739726,682.986301369863
1640,49342367,0.46,False,De Baarsjes - Oud-West,52.36633,4.85715,Entire home/apt,2,1,1,2,60.0,7,30,True,0,0,4.57,False,30.0,420.0,0.03,0.11,0.15,2.99,0.01643835616438356,413.06849315068496
1641,49434019,0.0,False,De Baarsjes - Oud-West,52.35961,4.85846,Entire home/apt,3,2,2,7,200.0,5,45,True,0,0,5.0,False,66.67,1000.0,0.08,0.19,0.25,4.99,0.0,1000.0
1642,49475051,1.0,True,Centrum-Oost,52.36684,4.91564,Entire home/apt,2,1,1,5,185.0,3,15,True,0,0,5.0,True,92.5,555.0,0.07,0.16,0.18,4.99,0.4712328767123288,903.4931506849315
1643,49478598,1.0,True,IJburg - Zeeburgereiland,52.35712,5.00094,Private room,2,1,3,6,159.0,4,99,True,0,0,4.93,False,79.5,636.0,0.09,0.16,0.21,4.99,0.0,795.0
1644,49508887,0.73,False,De Baarsjes - Oud-West,52.36501,4.86101,Entire home/apt,4,2,2,3,104.0,3,50,True,0,1,4.86,False,26.0,312.0,0.07,0.15,0.15,4.99,0.0,698.2191780821918
1645,49560108,0.21,False,De Pijp - Rivierenbuurt,52.35293,4.90179,Entire home/apt,2,1,1,4,136.0,28,1125,True,0,0,5.0,False,68.0,3808.0,0.07,0.15,0.17,4.99,0.07945205479452055,678.4931506849315
1646,49604175,0.5800000000000001,False,Centrum-Oost,52.36121,4.90353,Entire home/apt,4,2,3,15,289.0,3,21,True,0,0,5.0,False,72.25,867.0,0.1,0.18,0.2,4.99,0.030136986301369864,1480.6164383561643
1647,49607025,0.63,False,De Baarsjes - Oud-West,52.36463,4.87169,Entire home/apt,2,1,1,9,164.0,4,1125,True,0,0,5.0,False,82.0,656.0,0.06,0.21,0.18,4.99,0.0,800.4109589041096
1648,49688654,0.0,False,Zuid,52.34706,4.86147,Entire home/apt,2,1,1,3,107.0,4,365,True,0,0,4.8,False,53.5,428.0,0.07,0.14,0.19,4.99,0.06027397260273973,615.1917808219179
1649,49698277,0.89,False,Centrum-Oost,52.36212,4.90231,Entire home/apt,2,1,1,1,95.0,4,1125,True,0,0,5.0,True,47.5,380.0,0.06,0.13,0.15,4.99,0.0,543.2602739726027
1650,49700139,0.6,False,Zuid,52.35755,4.86189,Private room,4,1,4,9,212.0,4,1125,True,6,0,4.33,True,53.0,848.0,0.07,0.18,0.3,4.99,0.2136986301369863,1212.6712328767123
1651,49720365,0.8500000000000001,False,Centrum-West,52.37583,4.88193,Entire home/apt,4,2,2,6,132.0,5,250,True,2,0,4.33,True,33.0,660.0,0.08,0.21,0.18,4.99,0.010958904109589041,711.7671232876712
1652,49769129,0.0,False,Westerpark,52.380547,4.877465,Entire home/apt,4,2,2,15,250.0,3,1125,True,0,0,5.0,False,62.5,750.0,0.06,0.19,0.23,4.99,0.0,1250.0
1653,49788706,0.89,False,De Baarsjes - Oud-West,52.35747,4.85608,Entire home/apt,2,1,2,4,180.0,15,30,True,0,0,5.0,False,90.0,2700.0,0.08,0.12,0.18,4.99,0.0,900.0
1654,49820524,0.30000000000000004,False,Centrum-West,52.38461,4.89541,Private room,3,1,3,4,159.0,3,1125,True,14,1,4.14,True,53.0,477.0,0.07,0.18,0.17,4.99,0.08493150684931507,520.7534246575342
1655,49833858,0.77,False,Centrum-West,52.38394,4.89366,Private room,3,1,1,5,142.0,3,1125,True,11,4,4.47,True,47.33,426.0,0.06,0.13,0.2,4.99,0.0821917808219178,518.013698630137
1656,49843448,0.96,False,Centrum-West,52.38403,4.89341,Private room,3,1,3,6,168.0,3,1125,True,14,2,4.74,True,56.0,504.0,0.06,0.16,0.18,4.99,0.06575342465753424,563.2191780821918
1657,49846930,0.71,False,Bos en Lommer,52.3779,4.84629,Entire home/apt,2,1,1,4,170.0,3,1125,True,2,1,4.29,False,85.0,510.0,0.08,0.23,0.19,4.99,0.024657534246575342,862.7260273972603
1658,49852379,0.65,False,Bos en Lommer,52.378273,4.858683,Entire home/apt,2,1,1,3,150.0,7,30,True,0,0,5.0,False,75.0,1050.0,0.08,0.23,0.22,4.99,0.0,752.054794520548
1659,49882262,0.87,False,Oud-Oost,52.3507,4.91793,Entire home/apt,2,1,1,4,90.0,3,15,True,0,1,5.0,False,45.0,270.0,0.05,0.11,0.16,4.99,0.0,667.4657534246576
1660,49892420,0.79,False,De Baarsjes - Oud-West,52.36649,4.85447,Entire home/apt,4,2,3,4,150.0,3,30,True,1,0,4.8,False,37.5,450.0,0.07,0.13,0.2,4.99,0.019178082191780823,765.7534246575342
1661,49898432,1.0,False,Westerpark,52.38121,4.8699,Entire home/apt,2,1,1,7,105.0,4,7,True,0,1,4.8,True,52.5,420.0,0.08,0.23,0.19,4.99,0.0,530.6712328767123
1662,49904641,0.79,False,Centrum-Oost,52.36607,4.89231,Entire home/apt,4,2,2,17,377.0,7,1125,True,6,0,4.71,True,94.25,2639.0,0.01,0.14,0.26,4.99,0.852054794520548,2159.8082191780823
1663,49963170,1.0,False,De Baarsjes - Oud-West,52.36755,4.87358,Entire home/apt,2,1,1,1,112.0,3,1125,True,0,0,5.0,True,56.0,336.0,0.07,0.12,0.18,4.99,0.0,560.0
1664,50021981,0.88,True,Westerpark,52.38503,4.87922,Entire home/apt,2,1,1,3,89.0,3,1125,True,0,2,4.85,False,44.5,267.0,0.06,0.12,0.14,4.99,0.4246575342465753,460.26027397260276
1665,50068082,1.0,False,De Baarsjes - Oud-West,52.36932,4.86704,Entire home/apt,4,2,4,5,68.0,18,30,True,0,0,4.49,True,17.0,1224.0,0.05,0.16,0.16,2.99,0.0,384.3835616438356
1666,50068790,0.84,False,Oud-Noord,52.39896,4.90301,Entire home/apt,2,1,1,6,114.0,8,30,True,0,0,5.0,True,57.0,912.0,0.08,0.11,0.21,4.99,0.4794520547945205,571.3698630136986
1667,50078430,0.55,False,De Baarsjes - Oud-West,52.37369,4.85629,Entire home/apt,2,1,1,9,285.0,5,5,True,2,0,5.0,False,142.5,1425.0,0.06,0.2,0.2,4.99,0.4301369863013699,1425.0
1668,50116117,0.67,False,Watergraafsmeer,52.35325,4.93536,Entire home/apt,4,2,3,13,199.0,26,28,True,0,0,5.0,False,49.75,5174.0,0.07,0.16,0.21,4.99,0.052054794520547946,1002.6438356164383
1669,50116226,1.0,False,De Baarsjes - Oud-West,52.361454,4.865255,Entire home/apt,4,2,2,3,175.0,4,1125,True,0,0,5.0,False,43.75,700.0,0.08,0.2,0.19,4.99,0.0,949.2602739726027
1670,50150930,0.67,False,De Baarsjes - Oud-West,52.36132,4.8594,Entire home/apt,2,1,2,7,135.0,14,365,True,0,0,4.5,False,67.5,1890.0,0.06,0.13,0.2,4.99,0.0,675.0
1671,50161619,0.8200000000000001,False,De Pijp - Rivierenbuurt,52.35757,4.89981,Entire home/apt,2,1,1,11,180.0,4,1125,True,0,1,5.0,False,90.0,720.0,0.07,0.15,0.18,4.99,0.0,900.0
1672,50164721,0.8200000000000001,False,Westerpark,52.38864,4.88517,Entire home/apt,2,1,3,6,100.0,14,22,True,0,0,4.0,False,50.0,1400.0,0.07,0.18,0.19,4.99,0.09863013698630137,500.0
1673,50165985,0.8200000000000001,False,Westerpark,52.38858,4.88545,Entire home/apt,2,1,2,2,120.0,3,5,True,0,0,4.75,True,60.0,360.0,0.07,0.18,0.2,4.99,0.12054794520547946,716.8493150684932
1674,50224331,0.33999999999999997,False,Oud-Noord,52.40063,4.90827,Entire home/apt,4,2,2,14,325.0,3,14,True,0,0,5.0,False,81.25,975.0,0.11,0.17,0.17,4.99,0.0,1625.0
1675,50243968,0.0,False,Centrum-West,52.37056,4.88335,Entire home/apt,2,1,1,6,143.0,7,365,True,0,0,5.0,False,71.5,1001.0,0.06,0.16,0.21,4.99,0.0,715.0
1676,50259605,0.71,False,Oud-Oost,52.35043,4.91578,Entire home/apt,2,1,1,9,150.0,4,1125,True,0,0,4.71,False,75.0,600.0,0.07,0.18,0.18,4.99,0.010958904109589041,752.8356164383562
1677,50324431,0.74,False,Zuid,52.34952,4.87826,Entire home/apt,2,1,2,8,322.0,4,30,True,13,0,5.0,False,161.0,1288.0,0.07,0.21,0.24,4.99,0.5041095890410959,1634.0684931506848
1678,50325628,0.0,False,De Pijp - Rivierenbuurt,52.35,4.88752,Entire home/apt,4,2,3,15,400.0,6,1125,True,0,0,4.76,True,100.0,2400.0,0.08,0.06,0.24,10.99,0.3315068493150685,2052.178082191781
1679,50351833,1.0,False,De Baarsjes - Oud-West,52.36089,4.85565,Entire home/apt,4,2,6,9,195.0,3,22,True,0,0,5.0,False,48.75,585.0,0.08,0.15,0.24,4.99,0.03561643835616438,1030.5068493150684
1680,50353348,1.0,False,De Baarsjes - Oud-West,52.37278,4.86412,Entire home/apt,2,1,1,6,98.0,26,30,True,0,0,5.0,False,49.0,2548.0,0.06,0.1,0.16,4.99,0.0,490.0
1681,50361586,0.69,False,De Pijp - Rivierenbuurt,52.35439,4.90417,Entire home/apt,4,2,2,5,175.0,3,14,True,0,0,5.0,False,43.75,525.0,0.06,0.13,0.22,4.99,0.0027397260273972603,913.3835616438356
1682,50369038,0.33000000000000007,False,De Pijp - Rivierenbuurt,52.3505,4.89159,Entire home/apt,4,2,4,11,296.0,3,1125,True,0,1,5.0,False,74.0,888.0,0.04,0.21,0.24,4.99,0.0,1405.890410958904
1683,50394338,1.0,True,Westerpark,52.38512,4.867,Entire home/apt,2,1,1,4,120.0,3,28,True,0,1,5.0,False,60.0,360.0,0.06,0.17,0.2,4.99,0.1643835616438356,600.0
1684,50397584,1.0,False,Gaasperdam - Driemond,52.2928,4.99254,Entire home/apt,4,2,6,8,175.0,5,30,True,0,0,5.0,False,43.75,875.0,0.07,0.18,0.19,4.99,0.01643835616438356,889.3835616438356
1685,50409281,0.20999999999999996,False,Centrum-West,52.37129,4.88595,Entire home/apt,2,1,1,10,192.0,4,90,True,0,0,5.0,False,96.0,768.0,0.07,0.17,0.15,4.99,0.40821917808219177,960.0
1686,50416453,1.0,False,Zuid,52.35973,4.87784,Entire home/apt,6,3,5,11,325.0,7,28,True,0,0,5.0,True,54.17,2275.0,0.05,0.18,0.26,4.99,0.4657534246575342,1625.0
1687,50439070,0.69,False,Centrum-Oost,52.3623,4.91029,Entire home/apt,2,1,1,6,139.0,5,30,True,0,1,5.0,False,69.5,695.0,0.08,0.1,0.18,4.99,0.0027397260273972603,740.4520547945206
1688,50459483,1.0,False,De Baarsjes - Oud-West,52.36382,4.87341,Entire home/apt,4,2,3,8,180.0,3,12,True,0,0,5.0,False,45.0,540.0,0.07,0.15,0.24,4.99,0.010958904109589041,952.8493150684932
1689,50461393,0.09,False,De Pijp - Rivierenbuurt,52.35713,4.89075,Entire home/apt,4,2,2,26,650.0,3,365,True,3,0,4.32,True,162.5,1950.0,0.05,0.2,0.35000000000000003,10.99,0.8876712328767123,3225.3424657534247
1690,50511985,1.0,True,Geuzenveld - Slotermeer,52.37389,4.82157,Private room,2,1,1,3,70.0,3,15,True,3,3,4.84,False,35.0,210.0,0.05,0.11,0.15,2.99,0.6520547945205479,363.972602739726
1691,50544630,1.0,True,Geuzenveld - Slotermeer,52.37554,4.82136,Private room,2,1,1,5,70.0,3,15,True,3,3,4.85,False,35.0,210.0,0.06,0.1,0.16,2.99,0.7013698630136986,364.4246575342466
1692,50557106,0.26,False,Zuid,52.34649,4.86306,Entire home/apt,2,1,1,4,131.0,7,7,True,8,1,5.0,False,65.5,917.0,0.07,0.19,0.19,4.99,0.18082191780821918,657.1232876712329
1693,50568202,1.0,False,Westerpark,52.38375,4.87037,Entire home/apt,2,1,1,5,103.0,6,1125,True,0,0,5.0,False,51.5,618.0,0.05,0.18,0.16,4.99,0.0,515.013698630137
1694,50586333,0.19000000000000006,False,De Pijp - Rivierenbuurt,52.35254,4.90572,Entire home/apt,2,1,1,5,80.0,7,30,True,0,0,5.0,False,40.0,560.0,0.07,0.11,0.15,4.99,0.0,402.93150684931504
1695,50605312,0.41000000000000003,False,Centrum-West,52.37441,4.87801,Entire home/apt,3,2,2,15,200.0,4,365,True,0,0,5.0,False,66.67,800.0,0.05,0.21,0.22,4.99,0.0,1000.0
1696,50625568,1.0,False,De Baarsjes - Oud-West,52.36114,4.86296,Entire home/apt,2,1,1,5,150.0,7,30,True,0,0,5.0,True,75.0,1050.0,0.08,0.14,0.24,4.99,0.06575342465753424,750.0
1697,50648502,1.0,False,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,3,1,3,4,85.0,3,7,True,1,2,5.0,True,28.33,255.0,0.05,0.13,0.15,4.99,0.40821917808219177,426.7808219178082
1698,50650213,0.75,False,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,4,2,2,5,200.0,3,10,True,1,3,4.8,False,50.0,600.0,0.12,0.12,0.15,4.99,0.0027397260273972603,1041.3424657534247
1699,50650317,0.23,False,De Baarsjes - Oud-West,52.36043,4.86662,Entire home/apt,2,1,1,12,300.0,5,31,True,9,0,4.83,False,150.0,1500.0,0.1,0.19,0.21,4.99,0.0684931506849315,842.9589041095891
1700,50664766,0.6699999999999999,False,Centrum-West,52.38295,4.88873,Private room,4,1,3,10,208.0,7,1125,True,0,0,4.83,True,52.0,1456.0,0.1,0.19,0.22,4.99,0.4767123287671233,1268.8219178082193
1701,50666229,0.98,False,De Baarsjes - Oud-West,52.35945,4.86179,Private room,4,1,4,6,190.0,4,365,True,6,0,4.86,True,47.5,760.0,0.06,0.19,0.22,4.99,0.2136986301369863,1100.7534246575342
1702,50713619,0.35000000000000003,False,Centrum-West,52.37964,4.88193,Entire home/apt,2,1,1,9,300.0,4,18,True,0,0,4.67,False,150.0,1200.0,0.11,0.24,0.31,4.99,0.0,1500.0
1703,50749565,0.78,False,De Baarsjes - Oud-West,52.37331,4.8575,Entire home/apt,4,2,1,7,145.0,3,365,True,0,0,4.43,False,36.25,435.0,0.06,0.17,0.15,4.99,0.0,725.0
1704,50770030,0.97,False,De Baarsjes - Oud-West,52.36485,4.86342,Private room,2,1,1,5,82.0,6,14,True,0,2,4.37,False,41.0,492.0,0.07,0.09,0.15,4.99,0.043835616438356165,384.3424657534247
1705,50806119,0.6,False,Bos en Lommer,52.37906,4.85811,Entire home/apt,2,1,1,1,125.0,7,1125,True,0,0,4.5,False,62.5,875.0,0.07,0.11,0.17,4.99,0.049315068493150684,625.7671232876712
1706,50815719,0.56,False,Bos en Lommer,52.37603,4.85861,Entire home/apt,2,1,1,7,150.0,5,30,True,0,1,5.0,False,75.0,750.0,0.06,0.17,0.21,4.99,0.0,750.0
1707,50820297,0.64,False,Westerpark,52.384,4.87276,Entire home/apt,2,1,1,6,95.0,7,365,True,0,0,5.0,False,47.5,665.0,0.04,0.11,0.16,4.99,0.0,475.0
1708,50840324,0.71,False,De Baarsjes - Oud-West,52.36259,4.85865,Entire home/apt,2,1,1,15,275.0,3,10,True,0,1,5.0,False,137.5,825.0,0.12,0.26,0.27,4.99,0.18356164383561643,1340.4931506849316
1709,50840573,0.5700000000000001,False,Westerpark,52.38202,4.87395,Entire home/apt,2,1,1,10,250.0,3,1125,True,0,0,5.0,False,125.0,750.0,0.13,0.19,0.21,4.99,0.0,1250.0
1710,50844052,0.38,False,Zuid,52.35321,4.84616,Entire home/apt,2,1,1,4,140.0,5,365,True,1,0,5.0,True,70.0,700.0,0.08,0.14,0.16,4.99,0.1178082191780822,700.1369863013699
1711,50844158,0.47000000000000003,False,Westerpark,52.38165,4.87645,Entire home/apt,4,2,3,3,75.0,3,12,True,1,1,5.0,False,18.75,225.0,0.05,0.14,0.17,4.99,0.00821917808219178,460.32876712328766
1712,50848503,0.56,False,Bos en Lommer,52.38223,4.84905,Entire home/apt,2,1,1,8,81.0,3,14,True,0,0,5.0,False,40.5,243.0,0.06,0.1,0.14,4.99,0.0136986301369863,399.1095890410959
1713,50861438,0.8400000000000001,True,De Pijp - Rivierenbuurt,52.357525,4.889267,Entire home/apt,3,2,2,18,450.0,3,14,True,0,0,4.76,True,150.0,1350.0,0.11,0.29,0.21,10.99,0.36712328767123287,1527.0
1714,50894881,1.0,False,De Baarsjes - Oud-West,52.36162,4.85069,Entire home/apt,4,2,2,13,372.0,1000,1001,True,1,0,4.67,False,93.0,372000.0,0.08,0.2,0.25,4.99,0.11506849315068493,1424.4931506849316
1715,50928224,0.52,True,Centrum-West,52.37253,4.88093,Entire home/apt,2,1,1,11,300.0,4,365,True,2,0,5.0,False,150.0,1200.0,0.14,0.2,0.24,4.99,0.005479452054794521,1485.7397260273972
1716,50997803,0.41000000000000003,False,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2,1,6,410.0,3,365,True,24,1,4.27,True,136.67,1230.0,0.08,0.28,0.27,10.99,0.9205479452054794,1589.6575342465753
1717,51011718,0.25999999999999995,False,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1,1,1,130.0,3,1125,True,0,1,5.0,False,65.0,390.0,0.06,0.16,0.17,4.99,0.005479452054794521,650.0
1718,51015371,1.0,False,Westerpark,52.38923,4.88088,Entire home/apt,3,2,2,7,220.0,4,14,True,0,0,5.0,True,73.33,880.0,0.09,0.19,0.3,4.99,0.0,1100.0
1719,51022024,0.5,False,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1,1,1,110.0,5,365,True,0,0,5.0,False,55.0,550.0,0.07,0.19,0.18,4.99,0.0273972602739726,559.7260273972603
1720,51061195,0.43,False,Westerpark,52.3752,4.87087,Entire home/apt,4,2,2,12,350.0,3,30,True,0,0,5.0,False,87.5,1050.0,0.1,0.17,0.25,4.99,0.0,1750.0
